GPS_TOW,time,高度,攻角,法向加速度,空速,滚转角,俯仰角
580441.0,91.0199966430664,258.3273010253906,0.050147101283073425,0.07002575695514679,-1.6041098833084106,-0.030180132016539574,0.11272422224283218
580441.0,91.04000091552734,258.3273010253906,0.05799904093146324,0.07002575695514679,-1.8638091087341309,-0.03041851706802845,0.1128474697470665
580441.0,91.05999755859375,258.3273010253906,0.04768095165491104,0.07002575695514679,-2.0605201721191406,-0.030207768082618713,0.11291363835334778
580441.0,91.08000183105469,258.3273010253906,0.05773200839757919,0.07002575695514679,-0.6212676167488098,-0.02977016568183899,0.11288771778345108
580441.0,91.0999984741211,258.3273010253906,0.06788048893213272,0.07002575695514679,-1.2425367832183838,-0.029554223641753197,0.11285392940044403
580441.0,91.12000274658203,258.3273010253906,0.05409717932343483,0.07002575695514679,-1.8289681673049927,-0.029569070786237717,0.11280165612697601
580441.0,91.13999938964844,258.3273010253906,0.04123954102396965,0.07002575695514679,-0.8020532727241516,-0.029880467802286148,0.11280639469623566
580441.0,91.16000366210938,258.3273010253906,0.06885438412427902,0.07002575695514679,-1.5634926557540894,-0.030262306332588196,0.11289369314908981
580441.0,91.18000030517578,258.3273010253906,0.05820324644446373,0.07002575695514679,-1.6041098833084106,-0.030545001849532127,0.11287473887205124
580441.0,91.19999694824219,258.3273010253906,0.047869447618722916,0.07002575695514679,-1.5634926557540894,-0.030466586351394653,0.11280663311481476
580441.0,91.22000122070312,258.3273010253906,0.05693089962005615,0.07002575695514679,-1.8289681673049927,-0.030118921771645546,0.11277075856924057
580441.0,91.23999786376953,258.3273010253906,0.06690659373998642,0.07002575695514679,-1.8289681673049927,-0.029688004404306412,0.1127512976527214
580441.0,91.26000213623047,258.3273010253906,0.06846167892217636,0.07002575695514679,-2.0915074348449707,-0.029425691813230515,0.1127334013581276
580441.0,91.27999877929688,258.3273010253906,0.05988399684429169,0.07002575695514679,-0.7173781394958496,-0.02960360422730446,0.11269703507423401
580441.0,91.30000305175781,258.3273010253906,0.07689302414655685,0.07002575695514679,-1.6041098833084106,-0.02997972071170807,0.11274632066488266
580441.0,91.31999969482422,258.3273010253906,0.04986435920000076,0.07002575695514679,-1.2425367832183838,-0.030413564294576645,0.11272894591093063
580441.0,91.33999633789062,258.3273010253906,0.05208655819296837,0.07002575695514679,-0.6212676167488098,-0.03061249479651451,0.11267881840467453
